965351,24852,8,1
965351,35914,9,1
965351,32347,10,1
965351,40571,11,1
965351,9901,12,0
965351,14623,13,0
965351,27330,14,0
965351,38892,15,0
965351,37096,16,0
965351,5535,17,1
965351,39061,18,0
965351,6291,19,0
965351,21333,20,0
965351,22031,21,1
965351,6187,22,0
965351,5046,23,0
965351,8638,24,0
965351,15709,25,1
965677,16768,1,0
965677,1194,2,0
966335,39180,1,1
966335,24852,2,1
966335,42244,3,1
966335,33787,4,1
966335,40571,5,1
966335,14917,6,1
966335,11925,7,1
966335,41544,8,1
966335,44449,9,1
966335,17949,10,1
966335,47766,11,1
966335,22888,12,1
966335,40556,13,0
966335,5024,14,0
966335,46526,15,1
966335,20114,16,0
966335,9076,17,1
966335,30450,18,1
966335,8239,19,1
966335,20995,20,1
966335,45535,21,1
966335,18880,22,0
966335,30489,23,1
966335,14858,24,0
966335,38689,25,0
966335,2295,26,1
966335,5212,27,1
966335,2447,28,0
966335,11448,29,0
966335,36865,30,0
966335,26131,31,0
966414,38400,1,1
966414,23622,2,1
966414,23178,3,1
966414,7649,4,1
966414,30489,5,1
966414,28785,6,1
966414,23375,7,1
966414,4799,8,1
966414,42768,9,1
966414,32030,10,1
966414,41065,11,1
966414,23909,12,1
966414,35547,13,1
966414,10292,14,1
966414,13292,15,0
967254,41549,1,1
967254,34249,2,0
967254,18176,3,0
967254,17590,4,0
967329,39275,1,0
967329,21137,2,0
967329,35951,3,0
967329,16589,4,0
967329,21543,5,0
967329,8309,6,0
967329,36913,7,0
967329,28054,8,0
967329,21390,9,0
967578,43713,1,1
967578,10017,2,1
967894,30597,1,1
967894,47815,2,1
967894,17615,3,0
967894,36472,4,1
967894,26348,5,0
968480,12797,1,0
968480,14563,2,0
968480,34308,3,0
968480,20632,4,0
968480,28581,5,0
968480,48364,6,0
968480,12980,7,0
968638,8021,1,0
968638,33796,2,0
968638,2086,3,0
968638,11005,4,1
968638,42445,5,1
968638,19660,6,1
968638,13870,7,0
968638,12312,8,0
968638,1525,9,0
968638,10749,10,1
968638,30391,11,0
968638,19691,12,1
968638,31801,13,0
968638,31577,14,0
968638,39578,15,1
968638,23470,16,1
968638,12456,17,0
968800,3957,1,1
968800,39968,2,1
968800,37065,3,0
968800,31869,4,1
968800,36222,5,1
968982,9810,1,1
968982,16014,2,1
968982,37417,3,1
968982,22307,4,0
968982,26604,5,0
968982,41618,6,0
968982,39275,7,0
969003,19660,1,1
969003,47862,2,0
969003,48364,3,0
969003,22159,4,0
969003,48246,5,0
969003,46853,6,0
969003,23334,7,0
969003,25920,8,0
969003,17154,9,0
969003,43619,10,0
969003,36878,11,0
969003,41198,12,0
969003,15557,13,0
969003,31378,14,0
969003,7952,15,0
969003,5405,16,0
969003,18618,17,0
969013,21137,1,1
969013,30720,2,1
969013,27845,3,1
969286,19894,1,1
969286,36865,2,1
969286,5973,3,1
969286,47610,4,1
969286,16262,5,1
969286,18362,6,1
969286,26319,7,1
969286,24372,8,1
969286,13005,9,1
969286,19354,10,0
969286,37718,11,0
969286,12020,12,0
969286,12820,13,0
969286,7185,14,1
969286,1203,15,1
969286,28204,16,1
970433,260,1,0
970433,5115,2,1
970433,43073,3,0
970433,42342,4,0
970433,17454,5,1
970444,33572,1,1
970444,15143,2,1
970444,35951,3,0
970444,30450,4,0
970444,39639,5,0
970444,32940,6,0
970444,4357,7,0
970444,2309,8,0
970444,15226,9,0
970444,21903,10,1
970444,28289,11,1
970444,37646,12,1
970444,15604,13,1
970444,23986,14,0
970444,34134,15,0
970444,22969,16,0
970444,23025,17,0
970444,22210,18,0
970444,12955,19,0
970444,39468,20,0
970507,14084,1,1
970507,32478,2,1
970597,37646,1,0
970597,6692,2,1
970597,26384,3,1
970597,46069,4,0
970597,12896,5,0
970597,16089,6,0
970597,20011,7,0
970746,13712,1,0
970746,15399,2,0
970746,19598,3,0
970746,26309,4,0
970746,20084,5,0
970746,45599,6,0
970746,36036,7,0
970863,79,1,0
970863,15902,2,0
970863,21083,3,0
970863,28985,4,0
970863,18027,5,0
970863,32665,6,0
970863,38890,7,0
970901,48066,1,0
970901,42805,2,0
970901,23082,3,1
970901,40997,4,1
970901,4776,5,1
970901,40338,6,1
970901,6274,7,1
970901,12782,8,1
970901,25814,9,1
970901,1463,10,1
970901,33909,11,1
970901,4952,12,1
970901,43654,13,1
970901,27966,14,1
970901,20948,15,1
970901,9243,16,1
970922,43154,1,1
970922,196,2,1
970922,13575,3,1
970922,13176,4,1
970922,47482,5,0
970922,3298,6,0
970980,19348,1,1
970980,18352,2,0
970980,42356,3,0
970980,35909,4,1
970980,14298,5,0
970980,23410,6,0
970980,27761,7,1
970980,21288,8,0
970980,34675,9,0
971386,44830,1,1
971386,18891,2,1
971386,30169,3,1
971386,3819,4,1
971386,32740,5,1
971386,16839,6,0
971386,21137,7,1
971386,27966,8,1
971386,24727,9,0
971386,27778,10,0
971386,22372,11,0
971386,28204,12,1
971386,22825,13,1
971386,17485,14,0
971386,25998,15,0
971386,38302,16,0
971386,35734,17,0
971516,21903,1,1
971516,25890,2,1
971516,41149,3,0
971516,5373,4,1
971516,48679,5,1
971516,7371,6,1
971516,6567,7,0
971516,12857,8,1
971516,32653,9,1
971516,28204,10,1
971516,9076,11,1
971516,30962,12,1
971516,46906,13,0
971531,35951,1,1
971531,13176,2,1
971531,27325,3,1
971531,7715,4,1
971531,21405,5,1
971531,47209,6,1
971531,2063,7,1
971531,35652,8,1
971531,43086,9,1
971531,39984,10,1
971531,5876,11,1
971531,36695,12,1
971531,26369,13,0
971531,16840,14,0
971531,46194,15,0
972182,27845,1,1
972182,47766,2,1
972182,24852,3,1
972182,30391,4,1
972182,40706,5,0
972182,48679,6,1
972182,18370,7,1
972182,45007,8,1
972182,37687,9,1
972182,8022,10,0
972182,43961,11,1
972182,20995,12,1
972182,37646,13,0
972182,23765,14,0
972182,43768,15,0
972182,45246,16,0
972182,39278,17,0
972182,12820,18,0
972182,23060,19,0
972182,35364,20,0
972203,27730,1,1
972203,9755,2,0
972203,47990,3,1
972203,4210,4,1
972203,46790,5,1
972203,2707,6,1
972203,42677,7,1
972203,34362,8,1
972203,20876,9,1
972203,38844,10,1
973079,5390,1,0
973079,17794,2,1
973079,8006,3,1
973079,8955,4,0
973079,23165,5,0
973079,39812,6,0
973079,46591,7,0
973079,6046,8,0
973079,24184,9,1
973079,2295,10,1
973079,1244,11,0
973079,46802,12,1
973079,43086,13,0
973079,35547,14,0
973079,38293,15,0
973079,28985,16,1
973079,14129,17,0
973079,1158,18,1
973079,47156,19,0
973079,46676,20,1
973079,27966,21,0
973079,35221,22,1
973079,18373,23,0
973079,8277,24,0
973079,18027,25,1
973079,27044,26,1
973079,24768,27,0
973148,47966,1,0
973148,18599,2,0
973148,9133,3,0
973148,5612,4,0
973148,44008,5,0
973148,17338,6,0
973148,4037,7,0
973148,38996,8,0
973148,32652,9,0
973148,48885,10,0
973148,20431,11,0
973148,26497,12,1
973148,28343,13,0
973148,21724,14,0
973148,210,15,0
973148,26695,16,0
973148,40408,17,0
973558,4088,1,1
973558,8153,2,1
973558,3436,3,0
973558,5884,4,1
973558,4716,5,0
973558,27086,6,1
973558,8138,7,0
973558,9897,8,0
973558,9192,9,1
973558,11188,10,1
973558,10145,11,0
973558,15820,12,0
973558,42352,13,0
973558,49144,14,0
973558,46844,15,0
973757,29926,1,0
973757,31338,2,1
973757,35140,3,0
973757,25659,4,0
973757,29127,5,0
973757,32655,6,1
973757,14129,7,0
973757,42445,8,0
973757,49175,9,0
973757,28849,10,0
973757,24009,11,0
973757,6348,12,0
973757,43086,13,0
973757,11182,14,0
973757,16349,15,0
973757,9339,16,0
973757,47209,17,0
973757,22922,18,0
973757,38061,19,0
973757,21137,20,1
973757,5876,21,0
973757,20734,22,0
973757,16973,23,0
973757,32299,24,0
973757,42768,25,0
974066,1463,1,1
974066,38622,2,1
974066,5031,3,0
974066,1787,4,0
974066,34358,5,0
974066,12703,6,0
974066,49401,7,0
974066,23029,8,0
974066,6740,9,0
974066,26209,10,0
974066,3952,11,0
974218,42265,1,1
974218,47626,2,1
974218,2295,3,1
974218,21938,4,1
974218,24184,5,1
974218,49683,6,1
974218,27966,7,1
974218,21903,8,1
974218,4605,9,1
974218,21616,10,1
974218,13176,11,1
974218,38996,12,1
974218,41588,13,1
974218,20842,14,1
974218,44514,15,1
974218,2846,16,1
974218,27156,17,1
974218,13535,18,1
974218,30489,19,1
974218,4799,20,0
974218,24933,21,0
975103,27548,1,1
975103,22035,2,1
975103,13457,3,0
975103,22124,4,1
975103,18926,5,1
975103,19156,6,0
975103,23537,7,0
975103,4451,8,1
975103,47766,9,1
975103,30391,10,1
975103,19706,11,1
975103,13838,12,1
975103,2770,13,1
975103,29594,14,1
975103,22312,15,1
975103,28285,16,1
975103,20995,17,0
975103,18094,18,0
975103,9076,19,1
975257,38928,1,1
975483,33894,1,0
975483,6128,2,0
975483,18382,3,0
975483,26348,4,0
975483,41385,5,0
975483,43530,6,0
975483,38929,7,0
975483,21351,8,0
975483,39275,9,0
975483,13176,10,0
976101,29126,1,1
976101,36361,2,1
976101,47652,3,1
976101,39216,4,1
976101,49273,5,1
976101,32864,6,1
976101,32035,7,1
976101,16048,8,1
976101,3822,9,1
976101,20082,10,0
976101,31915,11,1
976101,3583,12,1
976113,40396,1,0
976113,41950,2,1
976113,16291,3,1
976113,44142,4,1
976113,32486,5,1
976113,49683,6,1
976767,33572,1,1
976767,13176,2,1
976767,28378,3,1
976767,35921,4,1
976767,27061,5,1
976767,26800,6,1
976767,11777,7,0
976767,19678,8,1
976767,45327,9,0
976767,22935,10,1
976767,23645,11,1
976767,26376,12,1
976767,7381,13,1
977241,45840,1,1
977241,25146,2,1
977241,5115,3,1
977241,16525,4,0
977241,39837,5,0
977241,22292,6,0
977304,30233,1,1
977304,432,2,1
977304,22474,3,1
977304,5876,4,1
977304,10984,5,1
977304,27325,6,1
977304,24850,7,1
977304,27156,8,0
977304,13829,9,0
977304,31242,10,1
977304,38531,11,1
977369,7751,1,0
977369,14332,2,0
977369,47345,3,0
977369,5818,4,1
977369,34358,5,1
977369,44661,6,0
977369,18702,7,0
977369,12471,8,0
977369,30599,9,0
977369,32369,10,0
977610,39877,1,1
977610,18465,2,1
977610,40706,3,1
977610,13176,4,1
977610,30391,5,1
977610,43768,6,1
977610,21903,7,1
977610,35883,8,0
977610,38739,9,0
977610,10017,10,0
977610,47626,11,0
977610,46979,12,1
977610,2067,13,0
977610,46229,14,0
977610,1712,15,0
977610,44683,16,1
977610,25886,17,0
977696,19820,1,1
977696,13176,2,1
977696,47209,3,1
977696,46584,4,1
977696,4920,5,1
977696,42617,6,1
977696,3376,7,0
977696,20327,8,1
977696,13829,9,1
977696,21526,10,1
977696,42701,11,1
977696,48679,12,0
977696,25126,13,0
977696,40377,14,0
977696,21137,15,1
979437,24482,1,0
979437,28601,2,0
979437,4927,3,0
979437,9839,4,1
979437,36481,5,1
979437,13198,6,1
979437,35935,7,0
979437,37119,8,1
979437,5120,9,1
979759,24759,1,1
979759,49683,2,1
979759,47144,3,0
979759,19395,4,0
979759,28204,5,0
979759,28745,6,0
980430,2962,1,0
980430,42443,2,1
980430,24838,3,0
980430,28204,4,0
980430,28199,5,0
980430,34608,6,0
980430,46667,7,1
980430,13984,8,0
980430,31717,9,1
980430,18564,10,1
980430,21462,11,1
980430,39409,12,1
980548,36316,1,0
980548,47977,2,0
980548,28296,3,0
980548,48004,4,1
980548,44614,5,0
980548,19080,6,0
980548,6799,7,1
980548,37637,8,1
980548,38233,9,1
980548,10755,10,0
980548,11123,11,1
980548,9762,12,0
980993,39928,1,0
980993,22390,2,0
980993,29460,3,0
980993,44359,4,0
980993,44120,5,0
980993,48775,6,0
980993,16249,7,0
980993,40706,8,0
980993,9839,9,0
980993,5025,10,0
980993,44698,11,0
980993,47209,12,1
980993,36695,13,0
980993,26209,14,0
980993,34126,15,1
981182,8859,1,1
981182,23288,2,1
981182,30489,3,1
981182,48364,4,1
981182,8193,5,1
981182,27573,6,1
981182,31766,7,1
981182,47734,8,1
981182,3376,9,0
981182,16759,10,0
981182,45063,11,1
981587,16262,1,1
981587,24852,2,1
981587,28155,3,1
981587,41131,4,1
981587,46088,5,1
981587,19348,6,1
981587,47141,7,1
981587,196,8,1
981587,21784,9,1
981587,16139,10,1
981955,25890,1,0
981955,27845,2,0
981955,21775,3,0
981955,5652,4,0
981955,30720,5,0
982209,15202,1,1
982209,28842,2,1
982209,16753,3,1
982209,5077,4,1
982209,28079,5,0
982669,39649,1,0
982669,20433,2,0
982669,44714,3,0
982722,49585,1,0
982722,38383,2,1
982722,18434,3,1
982722,26497,4,0
982722,48775,5,0
982722,17794,6,0
982722,22312,7,0
982722,30953,8,0
982722,28934,9,0
982722,436,10,0
982722,44449,11,1
982722,13535,12,1
982722,24852,13,0
982722,46802,14,0
982722,41787,15,0
982722,37766,16,0
982722,28204,17,0
982722,18963,18,0
982722,23178,19,0
982722,24489,20,0
982722,27966,21,0
982722,39275,22,0
982722,39911,23,0
982722,42585,24,1
982722,22759,25,0
982722,44643,26,0
982722,23765,27,0
982722,25886,28,0
982722,46505,29,0
982722,42699,30,1
982722,9224,31,1
982722,32035,32,0
982722,18599,33,0
982722,33294,34,0
982722,47209,35,0
982722,30489,36,0
982722,48104,37,0
982722,29987,38,0
982722,4799,39,0
982722,781,40,0
982722,33407,41,0
982722,43290,42,0
982722,31506,43,0
982722,7751,44,0
983132,35458,1,0
983132,17341,2,0
983132,39097,3,0
983132,31225,4,1
983132,7963,5,0
983132,31678,6,0
983231,23383,1,1
983231,41877,2,1
983231,2316,3,1
983349,22504,1,0
983349,9337,2,0
983349,2094,3,0
983349,36890,4,0
983349,28985,5,0
983349,3098,6,0
983349,46413,7,0
983349,42075,8,0
983349,21903,9,1
983349,45679,10,1
983349,40377,11,1
983349,8872,12,0
983349,18821,13,0
983506,10333,1,0
983506,4006,2,0
983506,1217,3,0
983506,5077,4,0
983506,16748,5,0
983957,19612,1,1
983957,27663,2,1
983957,19875,3,1
983957,32579,4,0
983957,37003,5,1
983957,31504,6,1
983957,49044,7,1
983957,21903,8,1
983957,30391,9,1
983957,890,10,1
983957,37322,11,0
983957,8277,12,0
983957,4812,13,1
983957,8424,14,0
983957,43210,15,0
983957,30450,16,0
983957,9550,17,0
983957,37687,18,0
983957,41610,19,0
983957,42585,20,0
983957,45143,21,0
983957,4089,22,1
983957,47209,23,0
983957,28123,24,0
983957,2350,25,0
984705,12324,1,1
984705,27325,2,1
984705,1160,3,1
984705,3957,4,1
984705,31018,5,1
984705,23178,6,1
984705,23148,7,1
984705,3157,8,1
984705,27377,9,0
984705,3244,10,0
984705,6284,11,1
985517,26369,1,1
985517,27845,2,1
985517,6104,3,1
985517,24799,4,0
986033,21614,1,1
986094,21386,1,1
986125,41124,1,0
986125,40709,2,1
986125,25843,3,0
986125,30120,4,1
986125,38461,5,1
986125,45054,6,1
986125,13643,7,1
986125,7751,8,1
986125,41651,9,1
986125,15923,10,1
986125,10151,11,1
986125,23319,12,1
986125,29471,13,1
986125,403,14,1
986125,43509,15,1
986125,12879,16,0
986125,12604,17,0
986125,14886,18,0
986125,22754,19,0
986125,24795,20,0
986125,1950,21,0
986212,23537,1,0
986212,27243,2,0
986212,10106,3,1
986212,41570,4,1
986212,23516,5,0
986212,42736,6,0
986212,46359,7,0
986212,25089,8,0
986212,32850,9,0
986212,2593,10,0
986212,37029,11,0
986212,17375,12,0
986212,44987,13,0
986688,41329,1,1
986688,13958,2,1
986688,34574,3,1
986688,18090,4,1
986688,44632,5,1
986688,28849,6,1
987759,25533,1,1
988141,19894,1,1
988141,28204,2,1
988141,13176,3,1
988141,432,4,1
988141,17622,5,1
988141,46807,6,1
988141,39928,7,1
988141,32864,8,1
988141,45580,9,1
988141,14573,10,0
988141,38618,11,1
988141,24009,12,0
988141,27845,13,0
988141,2593,14,0
988141,26369,15,0
988141,8518,16,0
988141,123,17,0
988141,21405,18,0
988141,13252,19,0
988445,3579,1,1
988445,34050,2,1
988445,28106,3,1
988445,39990,4,1
988445,18727,5,1
988445,731,6,1
988445,18027,7,1
988445,39619,8,1
988445,12962,9,1
988445,23362,10,0
988445,45957,11,0
989260,28058,1,1
989260,22035,2,1
989260,49131,3,1
989260,13176,4,1
989260,16797,5,0
989260,26351,6,1
989260,13730,7,0
989632,39275,1,1
989632,45007,2,1
989632,27925,3,1
989632,30489,4,1
989632,42265,5,1
989632,28204,6,1
990101,13452,1,0
990101,48697,2,1
990101,23909,3,1
990101,24852,4,1
990101,7559,5,1
990101,33043,6,1
990101,7121,7,1
990101,32734,8,1
990101,34358,9,1
990101,15290,10,1
990101,27104,11,1
990101,25931,12,1
990101,32828,13,1
991011,38777,1,1
991011,16249,2,0
991011,43122,3,1
991011,22504,4,0
991011,16759,5,1
991011,13251,6,1
991011,24964,7,1
991011,33055,8,1
991011,5859,9,1
991011,890,10,1
991011,33796,11,1
991011,12456,12,1
991011,44422,13,1
991011,42445,14,1
991011,19660,15,1
991011,11005,16,1
991011,6615,17,1
991011,48628,18,1
991011,1463,19,1
991011,13225,20,1
991252,13176,1,1
991252,48034,2,1
991252,25072,3,0
991252,12686,4,0
991770,25890,1,1
991770,21543,2,0
991770,30720,3,0
991770,18027,4,0
991770,17794,5,1
991770,39984,6,1
991770,46979,7,1
991770,25931,8,1
991770,27104,9,1
991770,35221,10,1
991770,2537,11,1
991770,16349,12,1
991882,18632,1,0
991882,11361,2,1
991882,45664,3,0
991882,9327,4,0
991882,25110,5,1
991882,18988,6,0
991882,7350,7,0
991882,49079,8,0
991882,38293,9,0
991882,8631,10,1
992113,5581,1,0
992113,26530,2,0
992113,6105,3,0
992113,28827,4,0
992113,3800,5,0
992113,22831,6,0
992113,18168,7,0
992113,22108,8,0
992185,34050,1,1
992185,21025,2,0
992650,21137,1,0
992650,44943,2,0
992650,27156,3,0
992650,11266,4,0
992650,33768,5,0
992650,39001,6,0
992740,24852,1,1
992740,48946,2,1
992740,21784,3,1
992740,19348,4,1
992740,47144,5,1
992740,27582,6,1
992740,10312,7,1
992740,47141,8,1
992740,32976,9,1
992740,9389,10,1
992740,37047,11,1
992740,10333,12,1
992740,1989,13,1
992740,30934,14,1
992740,1695,15,1
992969,13176,1,1
992969,35951,2,1
992969,21405,3,1
992969,7715,4,1
992969,35652,5,1
992969,45224,6,1
992969,3295,7,1
992969,39984,8,1
992969,49683,9,1
992969,8518,10,0
992969,27966,11,1
992969,40396,12,0
993136,19048,1,0
993136,30471,2,1
993136,26648,3,1
993136,47514,4,0
993264,25089,1,0
993264,22935,2,1
993264,46667,3,1
993264,2334,4,0
993264,1979,5,1
993264,27104,6,1
993264,37147,7,0
993264,13924,8,0
993264,12962,9,0
993264,1000,10,0
993264,41220,11,0
993264,35163,12,0
993642,28413,1,1
993642,13575,2,1
993642,39275,3,1
994112,46650,1,0
994112,31506,2,0
994112,12124,3,1
994112,48857,4,1
994112,10814,5,1
994112,46709,6,1
994380,8048,1,1
994380,12341,2,1
994380,38768,3,1
994380,43352,4,1
994380,39275,5,1
994572,16290,1,1
994572,14766,2,1
994572,37103,3,1
994572,37552,4,1
994572,9604,5,1
994572,8736,6,1
994572,5073,7,1
994572,25010,8,1
994572,19894,9,1
994572,6287,10,1
994572,45603,11,1
994572,46676,12,1
994572,33754,13,1
994572,4957,14,1
994572,33787,15,1
994572,45446,16,1
994572,4920,17,1
994572,46906,18,1
994572,39275,19,1
994572,27086,20,1
994572,36929,21,1
994572,35958,22,1
994572,2966,23,1
994572,13176,24,1
994572,14233,25,1
994632,28080,1,1
994632,18987,2,0
994632,3318,3,0
994632,38028,4,0
994838,30974,1,1
994838,20406,2,1
994838,10243,3,1
994838,22922,4,1
994838,31553,5,1
994838,28842,6,1
994838,31040,7,1
994838,25890,8,1
994838,30305,9,1
994838,16797,10,1
994838,11777,11,1
994838,33480,12,1
994838,42265,13,1
994838,13242,14,1
994985,23341,1,0
994985,24852,2,1
994985,38995,3,0
994985,8424,4,0
994985,43789,5,0
994985,38236,6,0
994985,38044,7,0
994985,23219,8,0
994985,21573,9,1
995260,44811,1,1
995260,25513,2,1
995260,42093,3,1
995260,30489,4,1
995260,7781,5,1
995260,22474,6,0
995260,13380,7,1
995260,34182,8,1
995260,26634,9,1
995260,5876,10,1
995260,5161,11,1
995260,20600,12,1
995260,19240,13,1
995260,45445,14,1
995260,19584,15,0
995260,49235,16,1
995260,22124,17,1
995260,8061,18,1
995260,42244,19,0
995260,14917,20,1
995260,33370,21,1
996450,47766,1,1
996450,20082,2,1
996450,19057,3,1
996450,4920,4,1
996450,2966,5,1
996450,40411,6,0
996450,8193,7,0
996450,39275,8,0
996450,7916,9,1
996450,40706,10,1
996450,21938,11,0
996450,47616,12,1
996987,29447,1,1
996987,46667,2,1
996987,41950,3,1
996987,26620,4,1
996987,47511,5,0
996998,48857,1,1
996998,8277,2,1
996998,13176,3,1
996998,40706,4,1
996998,14477,5,1
996998,45788,6,1
996998,117,7,1
996998,47209,8,1
996998,27966,9,1
996998,45007,10,0
997740,5025,1,0
998282,11543,1,1
998282,43662,2,1
998282,20339,3,1
998282,17830,4,1
998282,30024,5,0
998282,13176,6,1
998282,21137,7,1
998282,39275,8,0
998282,8309,9,1
998282,36865,10,1
998282,24799,11,1
998282,40268,12,0
998282,40001,13,1
998282,8988,14,0
998282,47626,15,1
998282,36126,16,1
998282,36011,17,1
998282,9839,18,1
998282,15290,19,1
998282,48628,20,0
998305,45825,1,1
998305,36011,2,1
998305,16797,3,1
998305,32047,4,1
998305,6829,5,1
998305,7607,6,1
998305,22242,7,1
998305,49191,8,1
998305,36259,9,1
998305,25146,10,1
998305,18498,11,1
998305,24713,12,1
998305,6201,13,1
998305,46302,14,0
998305,39708,15,1
998305,40315,16,0
998305,26505,17,1
998305,24669,18,1
998305,44116,19,1
998305,12403,20,0
998305,22695,21,0
998305,43855,22,0
998305,15482,23,0
998305,48004,24,1
998440,31422,1,0
998440,21575,2,0
998554,35951,1,1
998554,8670,2,1
998554,24964,3,1
998554,42585,4,1
998554,16145,5,1
998554,32850,6,1
998554,23516,7,0
998554,8518,8,1
998554,41570,9,1
998554,18963,10,0
998554,35939,11,1
998554,49175,12,1
998554,32734,13,0
998866,49401,1,0
998866,25659,2,0
998866,8424,3,0
998908,42307,1,0
998908,32360,2,1
998908,29594,3,1
998908,38274,4,1
998908,29898,5,1
998908,27548,6,1
998908,35921,7,1
998908,47766,8,1
998908,22035,9,1
998908,40706,10,1
998908,18266,11,1
998908,4421,12,0
998908,40709,13,0
999943,49683,1,0
999943,46802,2,1
999943,13351,3,0
999943,21872,4,1
999943,6473,5,0
999943,21800,6,0
999943,27617,7,0
999943,39705,8,0
999943,39560,9,0
999943,40560,10,0
1000003,45638,1,0
1000003,13176,2,1
1000003,49683,3,1
1000003,24184,4,1
1000003,2295,5,1
1000003,47626,6,1
1000003,45007,7,1
1000003,21938,8,1
1000003,44683,9,1
1000003,2846,10,1
1000003,25931,11,1
1000003,38400,12,1
1000003,44514,13,1
1000003,30252,14,1
1000003,48679,15,1
1000003,16797,16,1
1000003,30489,17,1
1000003,42265,18,1
1000003,22963,19,1
1000003,49075,20,1
1000003,28985,21,1
1000003,18272,22,1
1000003,11777,23,1
1000003,26369,24,1
1000003,2979,25,1
1000003,13535,26,1
1000003,27104,27,1
1000003,27966,28,1
1000003,432,29,1
1000003,35939,30,1
1000003,37687,31,1
1000003,39911,32,1
1000003,32052,33,1
1000003,28849,34,1
1000289,14161,1,1
1000289,19691,2,1
1000289,3142,3,0
1000289,41950,4,0
1000289,42710,5,1
1000697,17264,1,0
1000697,47226,2,0
1000697,29553,3,0
1000697,29487,4,0
1000697,26497,5,0
1000697,5994,6,0
1000697,23734,7,0
1000697,10473,8,0
1000935,47766,1,1
1000935,49585,2,1
1000935,16521,3,1
1001083,41806,1,0
1001083,37754,2,1
1001083,32515,3,0
1001083,47626,4,0
1001083,11777,5,1
1001083,31683,6,0
1001083,27872,7,0
1001083,29145,8,0
1001083,6873,9,0
1001083,10106,10,0
1001083,30795,11,0
1001083,46260,12,0
1001141,17706,1,1
1001141,34866,2,1
1001141,48007,3,1
1001141,311,4,1
1001141,9515,5,1
1001141,33198,6,1
1001141,42450,7,1
1001141,17652,8,1
1001141,37733,9,1
1001409,31759,1,1
1001409,39275,2,1
1001409,3298,3,1
1001501,34949,1,0
1001501,30450,2,0
1001501,44422,3,1
1001501,13176,4,1
1001501,47626,5,1
1001501,2295,6,1
1001501,25931,7,1
1001501,49683,8,1
1001501,45007,9,1
1001501,44514,10,1
1001501,24184,11,1
1001501,20842,12,1
1001501,2846,13,1
1001501,27966,14,1
1001501,37687,15,1
1001501,16797,16,1
1001501,41588,17,1
1001501,30252,18,1
1001501,30489,19,1
1001501,28985,20,1
1001501,26369,21,1
1001501,2979,22,1
1001501,4605,23,1
1001501,42265,24,1
1001501,48679,25,1
1001501,27156,26,1
1001501,28590,27,1
1001501,38557,28,1
1001501,17789,29,1
1001501,21288,30,1
1001501,24838,31,0
1001501,22963,32,1
1001563,42097,1,0
1001563,48270,2,0
1001563,17352,3,1
1001563,13176,4,1
1001563,46229,5,0
1001563,18019,6,0
1001563,37068,7,0
1001563,19510,8,0
1001563,44570,9,0
1001563,11136,10,1
1001563,46305,11,0
1001563,5725,12,0
1001563,13642,13,0
1001563,18362,14,0
1001563,21417,15,0
1001563,28248,16,0
1002033,36506,1,1
1002033,12409,2,0
1002033,49585,3,1
1002033,6631,4,0
1002033,43304,5,1
1002033,34584,6,1
1002033,8467,7,1
1002193,24852,1,1
1002193,38739,2,0
1002193,41971,3,1
1002193,40332,4,0
1002193,44142,5,1
1002193,5819,6,0
1002193,29487,7,0
1002193,22475,8,0
1002193,35163,9,0
1002193,21288,10,0
1002193,43352,11,0
1002193,37594,12,0
1002193,39041,13,1
1002193,34921,14,0
1002517,37742,1,1
1002517,24852,2,1
1002517,16580,3,1
1002517,49054,4,1
1002517,41950,5,1
1002517,19173,6,1
1002517,42315,7,1
1002517,31912,8,1
1002517,4565,9,1
1002517,43070,10,1
1002626,5479,1,0
1002626,42265,2,1
1002626,13629,3,0
1002626,24830,4,0
1002626,37687,5,0
1002626,5024,6,0
1002626,4605,7,0
1002626,35824,8,0
1002626,27400,9,0
1002626,40256,10,0
1002626,7010,11,0
1002626,9853,12,0
1002626,30169,13,0
1002626,1468,14,0
1003212,41950,1,0
1003212,24964,2,1
1003212,44683,3,1
1003212,46667,4,1
1003212,29447,5,1
1003433,38928,1,1
1003776,19445,1,0
1003776,12302,2,1
1003776,36316,3,1
1004459,24852,1,1
1004459,19816,2,1
1004459,21376,3,1
1004459,24850,4,1
1004459,10984,5,1
1004459,33043,6,1
1004459,41284,7,0
1004638,44628,1,0
1004638,22504,2,0
1004638,49235,3,1
1004638,24852,4,1
1004638,33497,5,0
1004638,21137,6,1
1004638,22124,7,0
1004638,19156,8,0
1004638,40571,9,0
1004638,42450,10,1
1004638,46584,11,1
1004638,2295,12,0
1004638,32109,13,1
1004638,14917,14,0
1004638,8061,15,0
1004638,11925,16,0
1004638,49075,17,0
1004638,25890,18,0
1004638,5785,19,0
1004638,5212,20,0
1004638,42307,21,0
1004638,34144,22,0
1004638,46526,23,0
1004638,9076,24,0
1004638,12204,25,0
1004638,47792,26,0
1004638,7835,27,0
1005191,15511,1,1
1005191,16234,2,1
1005191,27325,3,1
1005191,19173,4,0
1006579,21903,1,1
1006579,2825,2,1
1006579,26369,3,1
1006579,28204,4,1
1006579,38689,5,1
1006930,24852,1,0
1006930,45007,2,1
1006930,29323,3,0
1006930,7751,4,0
1006930,29487,5,1
1006930,8518,6,1
1006930,47766,7,0
1006930,18149,8,1
